,content,label
5210,"Es que miren, yo nací en el cuerpo equivocado. El cuerpo correcto que no tuve debió de haber traído por lo menos alas, una cola chida para cargar el celular y.. hmm. Escamas. Escamas rojas.

El caso, no nací así. Me tocó horrible. Y por eso soy trans.",NP
5211,No puedo hablar 😭😭😭 puta garganta.,NR
5212,"Yuriria: “Hablemos de la triple T, candidato” 
Yo: ¿travesti, transgénero, transsexual? 🤩🤩🤩

NO OpHELIA, NO VAN A HABLAR DE TUUU TRIpLE-T

#DebateINE",NP
5213,"nah. Como Tesla, pero en CBR. por que [ lencha geek ]. url",NP
5214,@alexs_jim Que niña te viste aventandome palomillas de maíz jajajaja te adoro gay 😚,NP
5215,"¡Tardó más en subirse que en caerse! @elborregonava fue derrotado por la ‘Cama Loca’ de @GameTimeOf, no te pierdas la repetición con @YordiRosado y @SofiaEscobosa el sábado a las na:30 pm por @UnicableOficial @radamesssna5 @juansolervalls #FelizJueves #TodosSomosUnicable 📺🤣 url",NR
5216,"Un show que se llame “la a veces más draga, y en ocasiones menos draga que las demás”

Que se enfoque en el día a día de dragas medio conocidonas que por COVID no han estado haciendo mucho.

Mostrando momentos casuales, sacando la ropa, buscando maquillaje. No hablan, solo .. ahí",NP
5217,"Nuestra Selección, la VERDADERA, es bi campeón después de ganarle a USA 35-7. Arriba el Football Americano Estudiantil!",NR
5218,"Si tuviera sinco peso por cada morra que me escribe “es que mi novio es transfóbico y apenas puede se suelta con el tema del deporte trans y de miss universo y que la trampa y la ventaja biológica”

Y yo de: “mija yo soy lesbiana, no tengo la más mínima idea de cómo hacerle”",NP
5219,Mi sobrina la loca @ San pablo Huitzo url,NR
5220,Ahora que ando viendo RuPauls Drag Race estoy como loco dando entrevistas y testimonios imaginarios en inglés. Donde me vea mi mamá va pensar que ya perdí la cabeza.,NP
5221,"@cbadelhugo Jajajaja okya. pero fuera de broma, súper congrats. Estos momentos trans son WOAH. De bonitos.",NP
5222,¿Recuerdan el chiste malo que dice que las lesbianas se mandan fotos de sus manos en vez de nudes?,NP
5223,"@DrLorenzoMeyer puta vergüenza viejo idiota, senil e hijo de la gran puta. Querer que México sea como ese periodo negro y genocida llamada la Rusia de Stalin.",NR
5224,@Fer_Gay Dale un abrazo!! Son lo máximo los dos!’ Que gusto que está bien tu papi!!,NR
5225,"Los gays no deberían existir, dice diputada de Morena en Tabasco url",NP
5226,#gay #gaybeard #Beard #hairy #barbon #barbas #peludo #oso ### @ Colonia 20 De Noviembre url,NP
5227,"@ladyhitchcock @julie_neuhouser @IovanyX3 Yo tengo 37 y no he pasado por cirugía genital. Y creo nunca lo haré. Todo boni, no es parte obligatoria del ser mujer o mujer trans.",NP
5228,"Ay es que canta bien bonito y está bien guapo, aunque me da la impresión de que es gay, i don't fucking care url",NP
5229,pues yo lo hacía también pero no porque era fuckboy sino porque era joto. url,NP
5230,"Entre Dinosaurios en Disney plus, Evangelion en prime, Transformers/HeMan/ShamanKing en Netflix, voy a pedir un mes de vacaciones solo para revivir mis 90s",NR
5231,"@jaqemate @__Edouard @renatapasiflora hay un personaje trans en un algo de kojima, que me caga sea rumor y no lo digan así de pUES SI Y.",NP
5232,Jajajaja IMpONER el matrimonio entre homosexuales. Wey si tu no eres gay no tienes porque sentirte obligado a casarte con otro wey. A menos url url,NP
5233,Aquí dando la vuelta en guanajuato #mujertrans #transexual #travesti #nena #gay #mujer #scort #sendnudes url,NP
5234,"Foro: Retos y Oportunidades para la participación Electoral de personas con Discapacidad, personas Adultas Mayores y personas Trans. url",NP
5235,"@Michpantera @Santiralph Y no, no es que no tenga empatía con la gente Trans Jajajajaja no generalices 😉

Simplemente que no le encuentro lógica a su protesta 🤷🏻‍♂️",NP
5236,"Sigue la discusión de la transfobia en Penny Arcade.
Sophie Prell (@sophiejkl, escritora en PA) sale del closet trans url",NP
5237,@juanjobetancour @pollypoleth @gatitopuente Hasta contigo también joto😊 vengance los 3 😉,NP
5238,Quien me ayuda a bañarme 😈😈😈😈😈😈😈#maleunderwear #hotboy #malebutt #beard #instaboy #instaguy #gay #gayman  #hotguy #boys #sexyboy #follow4follow #alejandrocaspe  #sexymen #male #pecs #muscle #muscled #boymuscle… url,NP
5239,"@anag_g Y aunque parecería que sin maquillaje se les acaba la violencia de género la verdad es que no y es peor. 
Los hombres afeminados no tienen su propio baño, vagón del metro, colectivo internacional, no hay categoría de feminicidio para ellos, muchas feministas los rechazan, en fin.",NP
5240,"En la sexta presentación de Rostro cuir, de César Cañedo. (@ Hazme el milagrito) url url",NP
5241,@Una_Chiva_Loca Jajajajaja buenísimo !! Jajaja,NR
5242,Que rico quitarle el calzocito al #chacal url,NP
5243,MWES -  Diputados rusos proponen multar a los homosexuales url,NP
5244,"Dicen que si no enseñas 🍑 no siguen creciendo, por si las dudas 😈
#ass #nalga #gay #onlyfans #colaboracion @MEXICOHOTGAY url",NP
5245,Tiene todo los nenes locos y a las nenas locas 🔥♥️,NR
5246,Parecr que los gays fit de GDL nomás conocen la pinche barranca,NP
5247,"Bien, entonces que se permita también la ayuda a los chicos y chicas con tendencia homosexual que NO QUIEREN seguir con ese tipo de vida. Que nadie nos obligue a negar esta ayuda. url",NP
5248,"@KhamelAmhad1 @marcodipietronana @DavidLucaXxX Uff que rico🤤 Follow me👍🏻

Te invito a que me sigas y veas el material que tengo de chacales, mayates y bisexuales de Chiapas 😈",NP
5249,"Dejé que el blanquito me explicara sobre el giratiempo porque no está acostumbrado a callarse y pensó que hablando de Harry Potter podía conectar conmigo nomás para decirle mmmm no sé, se lo robé a un mayate, no consumo mierda de terfas
y ya no me volvió a hablar gigigi",NP
5250,#LoMásLeído  » nace bebé de ambos padres transgénero url,NP
5251,"Evalúan daño estructural a 3 mil casas de #Iztapalapa y la condonación del pago de agua y predial, entre otras contribuciones, a familias damnificadas del #Sismo19S 
 url",NR
5252,"@honeystarla mucho. AUNQUE muchoooos chicos Trans son gay y ahí van con ""sé más masculina"" jajajajaja. Jodidos.

/@Alkoriz @senorita_p",NP
5253,Bien putas bien putas pero católicas cantando rolas de la iglesia @doriizliseth @pedrobastiidas,NP
5254,@Y0udontcry. No era para el público homosexual y que es el shoujo,NP
5255,Gente que se ahoga en “decidir”que si los bisexuales y las pansexuales son válidas y les queda grande todo ese dilema.. les va a volar la cabeza cuando topen este diagrama. url,NP
5256,"No se si sabían que rechazaron a personas trans del evento del zócalo de #UnVioladorEnTuCamino 

Así que se está haciendo esta convocatoria (gracias @xochquintero  por compartir).

¿Les late ayudar con un RT? (O ir) Andan convocando a la gente disidente de género y brujxs :D👇🏻 url",NP
5257,"La #pGJCDMX hace valer los derechos de la población transgénero. Si te  discriminan, denuncia #procurándote @rodolforiosg url",NP
5258,"@mariasaanabria Nombre, que pulgas locas, ese lo tenía yo",NR
5259,@lechero_bi porque no as venido con migo,NR
5260,"Maribel, #AnaLucía es tu mejor amiga, estas url @SachiTamashiro @rickleinbaum url",NR
5261,"por la dignidad del derecho a decidir sobre sus propios cuerpos, Mujeres cisgénero  y hombres trans el embarazo una elección y no imposición. #FueLey #ARGENTInaLEGAL #CuerposDisidentes. url",NP
5262,Como cuando vas un domingo caminando tranquilamente caminando por reforma y salvajemente aparece un grupo de gays bailando K-pop,NP
5263,@ApoyoVial Camaro y transformers,NR
5264,.@SCJN concedió amparo a 48 personas homosexuales de #NuevoLeón que buscan contraer matrimonio url,NP
5265,"@Rodvac1 @arq_jota A mi no. A mi me suena más a: Ya la url, ahora me apuro a reconocerlo como presidente mientras felicito al otro (1)",NR
5266,"Canina, perrita, nunca tu gatita
Acércate a probar, que este culo es dinamita
#familydrag en Jotas Room url",NP
5267,"Amor tu me amas?
Si por que bebé?
Entonces por qué puta madre ves a otras viejas!
Cualquier parecido con la realidad es mera coincidencia
😓",NR
5268,Alguna chica Bi que quiera venir a la casa beber 🍻 y le gusten los tríos MHM?,NP
5269,No manches al del culito esta super marica jajajaja se la voy a copiar,NP
5270,"@ElVatoBestia @Sakutan @adakep Yo lo veo así:

Queer baiting = uso mensajes queer para venderte algo.

pink washing = niego negligencias a la diversidad, diciendo que soy diversa.

Rainbow tax = te cobro más por el mismo producto solo porque lo pinté de arcoíris.

Sobra decir, se pisan o combinan los 3.",NP
5271,"Hoy celebramos nuestro séptimo aniversario de bodas, Everybody say love
❤🧡💛💚💙💜 
propuesta de matrimonio en @xcaretpark

#loveislove🌈 #amor #gay #lgbtq  #hapilyeverafter #felicesporsiempre #everybodysaylove url",NP
5272,"LGBTTTInaSQA &lt; la ""A"" es de ""Aliados"".

Así mismo, ser Bisexual, Trans son formas de heterosexualismo. url",NP
5273,Conozco a tantas chicas trans con gatos que siempre me queda la duda de “¿¿Y SI LOS GATOS NOS ESTÁN TRANSICIOnaNDO??” url,NP
5274,Ay no! Nunca había visto una niña tan fea y mal vestida,NR
5275,"@irenerd Sip. Ayer hablaba con @MiloshShoshtako de esta gente, que beneficia de ser transexuales sufridos y lo grita a los 4 vientos. Weird.",NP
5276,Ventajas de ser gay url,NP
5277,Si lo veo otra vez me haré lesbiana definitivamente url,NP
5278,"Otra de mis youtubers favoritas acaba de subir su coming out video
The gay agenda na017. url",NP
5279,"Las morras trans TODAS tienen pestañas hermosas. Sin falla.

Igual y es que las veo así por que siempre traen ese brillito bonito en los ojos.

pero jijo. Sin falla las pestañas de las mujeres trans. 
Échenle ojo.",NP
5280,@puta_flores que ya no pudiste conmigo? u_u no traes cotorreo.,NR
5281,#editorial promete Biden derrotar al racismo - Actitudes (JOSÉ SANTIAGO HEALY) url,NR
5282,"@_mikastro No tiene nalgas, si es lesbiana jajaja",P
5283,"¿Estamos de acuerdo que patrick Miller siempre fue hétero, pero que hubo un tiempo que era muy gay? 
Me urge que regrese esa ola homosexual. 🌊🏳️‍🌈🏳️‍⚧️",NP
5284,Que curioso. Una villana drag queen no lo consideraron inclusión forzada.,NP
5285,"Ya no hay temor de Dios, Joan Rivers llamó gay y transgénero a los Obama url",NP
5286,Pobres familias. Qué necesidad ! Cada quien tenemos nuestras aficiones locas. url,NR
5287,Hombre rompe botella en el rostro de un homosexual url,NP
5288,"Me tomé una copa de vino rosado mientras lavaba los trastes a caso quiero ser Bree Van de las DH ? pues si señores añoro ser como ella JAJAJA, toda hermosa, loca por la limpieza y buenísima para cocinar🥰",NR
5289,"@la_mija Yeap.

Aun así. Es una famosa comunicadora de temas anti trans. De hecho su neón que tiene atrás es una referencia en contra de las mujeres trans.",NP
5290,"La elegancia es una cualidad física. Si una persona no la tiene desnuda, no la tendrá vestida… url",NR
5291,@SoyEcchi @mayatitos 🤤🤤Quiero.,P
5292,Bebe hoy perdi una amistad por defenderte te dijo joto y que le digoo el mas viejo de tu casa y se enojo eso y mas hago X ti jaja @HmGerardo,NP
5293,Señora si va a hacer como 10 depósitos en un banco donde solo hay 1 cajero para depositar tenga tantita madre y cuente el dinero en su puta casa! Y si no sabe usar el cajero adentro hay ventanillas. No chingue y nos haga perder el tiempo a toda la gente. 😡 url,NR
5294,"@troman93 @5antaMerlina @66Gamboa @FelipeLeonLopez @nenulo @Claudiashein @DuniaLudlow @Dpatjr @procentrhicoAC @DeniseMaerker @fmonterrosa @Coparmex_CDMX @Concanaco @CAnaCOMexico @hdemauleon @laprensaoem @DDMexico @reformaciudad @IMpI_Mexico @TemistoclesVR @Luis_diazdeleon @lopezobrador_ @MargaretSaldana @FDoringCasar Lo dices de broma pero sí, se dan una vida de lujo que no cualquiera y a costa de explotar a la gente que tiene en las calles por eso no quiere dejar el negocio, sus cirugías (es transgénero) salieron de ahí.",NP
5295,#wow @latoyajackson  en @programa_hoy y yo muy #adhoc vestida  a la #michaeljackson con mi #look ceciliomodas en Foro 16 Televisa San Angel url,NR
5296,"@soytopi Hola, ¿aceptas a gente trans y/o LGBT+? 
sé de par amigas que les interesaría un buen.",NP
5297,"¿Qué quiere decir esto? Que si te acercas como mujer trans, te expones a que te bateen.

Literal, con bat. 
url",NP
5298,"Existen varios tipos de homosexuales:
- Los que gustan de su mismo sexo
- Los que fuman mentolado
- Los que no le dan retwittear 
Jajaja😉😉",P
5299,"Lo que más rabia me da de las feministas radicales transfóbicas de Okupa Bloque Negro -quienes llevan DIAS tratando de comprobar su “los trans violan”- es que varias mujeres trans cooperaron con dinero para la okupa 
Y ese si.. lo aceptaron feliz.",NP
5300,—¿Qué Horan es? —Las Zayn &amp; media. —¡Oh! ¡Todavía no me payne! —¿Vas a ir así vestida o cambiaras tu Styles? —Tommo el café &amp; lo cambio.,NR
5301,"@EzeTowers @_Anagantios_ Yo también, literal tiene lo peor de los dos lados de los jotos las tóxicas quesque de masculinas que no mandan cara y las jotillas liosas, y lo peor ni cogen jajaja",P
5302,¿Algún/Alguna/Algune especialista en #Drag por aquí que quiera compartir conocimiento y salir en la tv? url,NP
5303,Miguel Mery candidato del pRI a la alcaldía de #Torreón acude a solicitar el apoyo de la comunidad gay de la… url,NP
5304,"“Yo nunca he criticado a las lesbianas ni a los homosexuales. Lo que hace la gente de la cintura para abajo son sus historias, no las mías” ¿Qué famosa dijo esta frase? 🌈♥️ #MontseYJoe #TodosSomosUnicable #pride #LoveWins #LoveIsLove @yolandandrade @Montserrat33 @UnicableOficial url",NP
5305,"¿ Crees correcto que no podamos utilizar la palabra maricón porque nos sancionan?
La RAE la avala url",P
5306,Una noche loca 🌃🐷😍💏🎶,NR
5307,"Que caro sale ser joto, no mamen 😂",NP
5308,"Acabo de grabar: ""Todas putas"" y ""Sobre Ecuador no tienen ni IDEA"" para @sdpnoticias",NP
5309,"""@Marioorod: Hola vladi oye sabes cuando es la marcha gay? @delatorremorin"" / 19 de junio. Sds.",NP
5310,Reirte como loca hasta llorar. #NoTienePrecio,NR
5311,¿Que tipo de joto soy si no me emociono ni siento nada acerca del nuevo video de Ariana grande?,NP
5312,Muy difícil ver Queer Eye y no terminar  berreando después de cada capítulo 😭,NP
5313,JAJAJAJAJAJ ahora resulta que soy lesbiana,NP
5314,¿Alguien le quiere bajar al puto calor? 😤😤😤 no me deja trabajar tranquilamente,NR
5315,"Hay una maestría en el Centro Roberto Garza Sada (UDEM) que me anda haciendo ojitos desde hace ya tiempo y necesito ayuda y consejos de gente de MTY 🥺✨. Yo vivo en GDL, hay mucha diferencia cultural para un muchachito gay? El costo de vida es alto? 🥺aiuda soy diseñador gráfico url",NP
5316,"""La jaula de las locas"" luego de 500 funciones baja el telón en la #CiudaddeMexico - LEE ➡ url url",NR
5317,"Hoy es el Día de la Visibilidad Trans #TDOV Un día hecho para CELEBRAR lo trans y los logros trans. para tal, les voy a compartir a par personas para que sepan de su existencia. 

Es un borrador de lista, obvi me falta gente.. pero ahí les va:",NP
5318,"SubeteAMiMoto 
No porque soy jotó
Y me puedo caeeeer
#Remixfist url",P
5319,"¡perfecto! vaaamonos con esto para hacer polémica e irnos a la próxima batalla de indignados y dejar el tema trans en paz

Equipo A: ""yo no comería pollo sintético, no es natural. prefiero seguir matando animales a la antigüita""

Equipo B: ""yo SÍ comería esto, soy vegetariana"" url",NP
5320,"🚨 BREAKING NEWS 🚨

⚧Gracias al litigio @Cheros_AC y @MX_Igualitario La adecuación de la identidad sexogenérica en actas de nacimiento de personas Trans será por vía administrativa directamente en el registro civil sin Juicio de Amparo.

🏳‍⚧ ¡Enhorabuena Chihuahua! 🏳‍⚧ url",NP
5321,"@ApaMty @LGBTIQ6 Ayyy por supuesto. Te recomiendo hables con @LEDESER_AC quienes han hecho cosas con niños y niñas trans.
Y pues, acá me tienes :D",NP
